node,height,btc_gap,btc_spv_failed,da_gap,da_failed,attestation_failed,active_anchors,clean_peers,churn_rate,avg_tenure,peer_latency,approx_timestamp
engram-node04,3287,3,False,105,True,True,3,3,0,4444,37,1786813863.712637
engram-node04,3288,3,False,106,True,True,3,3,0,4446,37,1786813866.7383869
engram-node04,3289,3,False,107,True,True,3,3,0,4447,37,1786813866.7383869
engram-node04,3289,3,False,107,True,True,3,3,0,4447,37,1786813866.7383869
engram-node04,3290,3,False,108,True,True,3,3,0,4448,37,1786813869.761188
engram-node04,3291,4,False,109,True,True,3,3,0,4449,37,1786813869.761188
engram-node04,3292,4,False,110,True,True,3,3,0,4451,37,1786813872.780846
engram-node04,3293,4,False,111,True,True,3,3,0,4452,37,1786813872.780846
engram-node04,3293,4,False,111,True,True,3,3,0,4452,37,1786813872.780846
engram-node04,3294,4,False,112,True,True,3,3,0,4453,37,1786813872.780846
engram-node04,3295,4,False,113,True,True,3,3,0,4454,37,1786813875.817193
engram-node04,3296,4,False,114,True,True,3,3,0,4456,37,1786813875.817193
engram-node04,3297,4,False,115,True,True,3,3,0,4457,37,1786813875.817193
engram-node04,3297,4,False,115,True,True,3,3,0,4457,37,1786813875.817193
engram-node04,3298,4,False,116,True,True,3,3,0,4458,37,1786813880.6082659
engram-node04,3299,4,False,117,True,True,3,3,0,4460,37,1786813880.6082659
engram-node04,3300,4,False,118,True,True,3,3,0,4461,37,1786813880.6082659
engram-node04,3301,4,False,119,True,True,3,3,0,4462,37,1786813883.631614
engram-node04,3301,4,False,119,True,True,3,3,0,4462,37,1786813883.631614
engram-node04,3302,4,False,120,True,True,3,3,0,4463,37,1786813883.631614
engram-node04,3303,4,False,121,True,True,3,3,0,4464,37,1786813886.6458628
engram-node04,3304,4,False,122,True,True,3,3,0,4466,37,1786813886.6458628
engram-node04,3305,4,False,123,True,True,3,3,0,4467,37,1786813890.1689012
engram-node04,3305,4,False,123,True,True,3,3,0,4467,37,1786813890.1689012
engram-node04,3306,5,False,124,True,True,3,3,0,4470,37,1786813890.1689012
engram-node04,3307,2,False,2,False,False,3,3,0,4471,37,1786813893.198962
engram-node04,3308,2,False,3,False,False,3,3,0,4472,37,1786813893.198962
engram-node04,3309,2,False,4,False,False,3,3,0,4474,37,1786813893.198962
engram-node04,3309,2,False,4,False,False,3,3,0,4474,37,1786813893.198962
engram-node04,3310,2,False,5,False,False,3,3,0,4475,37,1786813896.23223
engram-node04,3311,2,False,6,False,False,3,3,0,4476,37,1786813896.23223
engram-node04,3312,2,False,7,False,False,3,3,0,4478,37,1786813899.2556942
engram-node04,3313,2,False,8,False,False,3,3,0,4479,37,1786813899.2556942
engram-node04,3313,2,False,8,False,False,3,3,0,4479,37,1786813899.2556942
engram-node04,3314,2,False,9,False,False,3,3,0,4480,37,1786813902.327765
engram-node04,3315,2,False,10,False,False,3,3,0,4482,37,1786813902.327765
engram-node04,3316,2,False,11,False,False,3,3,0,4483,37,1786813902.327765
engram-node04,3317,2,False,10,False,False,3,3,0,4484,37,1786813905.358558
engram-node04,3317,2,False,10,False,False,3,3,0,4484,37,1786813905.358558
engram-node04,3318,2,False,11,False,False,3,3,0,4486,37,1786813905.358558
engram-node04,3319,2,False,12,False,False,3,3,0,4487,37,1786813908.385431
engram-node04,3320,2,False,13,False,False,3,3,0,4488,37,1786813908.385431
engram-node04,3321,3,False,14,False,False,3,3,0,4489,37,1786813911.407852
engram-node04,3321,3,False,14,False,False,3,3,0,4489,37,1786813911.407852
engram-node04,3322,3,False,15,False,False,3,3,0,4491,37,1786813911.407852
